rank,bigram,count,share,movement_class,from_hand,from_finger,from_home_key,from_home_reach,to_hand,to_finger,to_home_key,to_home_reach,combined_home_reach,max_home_reach,same_finger_travel,row_change,row_span,roll_direction,outer_finger_involved,pinky_involved,top_words
429,xf,52374239,1.8574645865145906e-05,same_hand_different_fingers,L,ring,s,1.118,L,index,f,0.0,1.118,1.118,,True,1.0,inward,True,False,"oxford, oxfordshire, wexford, oxfam, exfoliation, xf, sixfold, maxfield, rexford, exfoliative, exfoliated"
430,yz,51097953,1.8122008062186258e-05,alternate_hands,R,index,j,1.6008,L,pinky,a,1.118,2.7188,1.6008,,True,2.0,cross_hand,True,True,"analyzed, analyze, analyzing, byzantine, paralyzed, analyzes, analyzer, byzantium, catalyzed, xyz, hydrolyzed, paralyzing"
431,km,50449220,1.789193339253743e-05,same_hand_different_fingers,R,middle,k,0.0,R,index,j,1.118,1.118,1.118,,True,1.0,inward,False,False,"km, workmen, workman, workmanship, embankment, blackmail, kmt, embankments, kms, hickman, parkman, beckman"
432,dp,48855638,1.7326765824048826e-05,alternate_hands,L,middle,d,0.0,R,pinky,;,1.0308,1.0308,1.0308,,True,1.0,cross_hand,True,True,"standpoint, gdp, grandparents, dp, grandpa, midpoint, adp, endpoint, undp, udp, woodpecker, wordperfect"
433,lh,45643026,1.6187405494591476e-05,same_hand_different_fingers,R,ring,l,0.0,R,index,j,1.0,1.0,1.0,,False,0.0,inward,True,False,"delhi, wilhelm, calhoun, lh, silhouette, schoolhouse, philharmonic, pelham, lhasa, dalhousie, girlhood, teilhard"
434,wf,45330551,1.6076585507942857e-05,same_hand_different_fingers,L,ring,s,1.0308,L,index,f,0.0,1.0308,1.0308,,True,1.0,inward,True,False,"awful, lawful, unlawful, crawford, newfoundland, lawfully, awfully, sorrowful, unlawfully, newfound, wf, snowfall"
435,kf,44759608,1.5874099243002875e-05,alternate_hands,R,middle,k,0.0,L,index,f,0.0,0.0,0.0,,False,0.0,cross_hand,False,False,"breakfast, frankfurt, workforce, thankful, frankfort, frankfurter, workflow, thankfully, thankfulness, breakfasts, brookfield, breakfasted"
436,pf,41022263,1.4548641132749975e-05,alternate_hands,R,pinky,;,1.0308,L,index,f,0.0,1.0308,1.0308,,True,1.0,cross_hand,True,True,"helpful, knopf, pf, stepfather, pfeiffer, campfire, helpfulness, worshipful, kampf, pfc, unhelpful, pfeffer"
437,cf,39704311,1.4081226385830964e-05,same_hand_different_fingers,L,middle,d,1.118,L,index,f,0.0,1.118,1.118,,True,1.0,inward,False,False,"cf, cfr, mcfarland, cfa, macfarlane, cfc, mcfarlane, cfs, mcfadden, ccf, cfcs, pcf"
438,mt,38538709,1.3667842921305478e-05,alternate_hands,R,index,j,1.118,L,index,f,1.25,2.368,1.25,,True,2.0,cross_hand,False,False,"warmth, mt, comte, dreamt, sumter, mts, amt, kmt, mtv, comtesse, smtp, binghamton"
439,yu,37436235,1.3276847949034266e-05,same_finger_different_key,R,index,j,1.6008,R,index,j,1.0308,2.6316,1.6008,1.0,False,0.0,same_finger,False,False,"yugoslavia, yuan, yu, yugoslav, yucatan, yukon, yunnan, yusuf, yung, yun, yuri, kikuyu"
440,cp,37067423,1.3146047914100753e-05,alternate_hands,L,middle,d,1.118,R,pinky,;,1.0308,2.1488,1.118,,True,2.0,cross_hand,True,True,"cp, cpu, tcp, ccp, naacp, cpi, cps, macpherson, mcpherson, cpa, cpr, icp"
441,pb,36901495,1.3087201162377793e-05,alternate_hands,R,pinky,;,1.0308,L,index,f,1.8028,2.8336,1.8028,,True,2.0,cross_hand,True,True,"campbell, pb, shipbuilding, cupboard, upbringing, pbs, hepburn, clipboard, raspberry, cupboards, scrapbook, raspberries"
442,td,36539510,1.2958822338897517e-05,same_hand_different_fingers,L,index,f,1.25,L,middle,d,0.0,1.25,1.25,,True,1.0,outward,False,False,"ltd, outdoor, litde, outdoors, td, std, outdated, shutdown, contd, outdone, outdo, stds"
443,zl,35456851,1.2574854802534591e-05,alternate_hands,L,pinky,a,1.118,R,ring,l,0.0,1.118,1.118,,True,1.0,cross_hand,True,True,"puzzled, puzzle, dazzling, nozzle, puzzling, muzzle, puzzles, dazzled, hazlitt, grizzly, nozzles, drizzle"
444,sv,35005005,1.2414606566076536e-05,same_hand_different_fingers,L,ring,s,0.0,L,index,f,1.118,1.118,1.118,,True,1.0,inward,True,False,"transverse, louisville, transvaal, svo, sv, transversely, charlottesville, grosvenor, gainesville, hsv, rsv, brownsville"
445,hc,34631551,1.228216023502966e-05,alternate_hands,R,index,j,1.0,L,middle,d,1.118,2.118,1.118,,True,1.0,cross_hand,False,False,"forthcoming, witchcraft, khrushchev, healthcare, hitchcock, hc, hcl, mhc, thc, nineteenthcentury, dhcp, hcg"
446,mg,34537023,1.2248635659630283e-05,alternate_hands,R,index,j,1.118,L,index,f,1.0,2.118,1.118,,True,1.0,cross_hand,False,False,"mg, mgm, emg, mgr, mgo, mga, hmg, baumgartner, baumgarten, mgh, mgmt, omg"
447,pw,34037460,1.2071464477967291e-05,alternate_hands,R,pinky,;,1.0308,L,ring,s,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,True,"upward, upwards, shipwreck, stepwise, pw, shipwrecked, upwelling, upwardly, shipwrecks, sapwood, upwind, pulpwood"
448,gf,33962536,1.2044892506834687e-05,same_finger_different_key,L,index,f,1.0,L,index,f,0.0,1.0,1.0,1.0,False,0.0,same_finger,False,False,"meaningful, springfield, wrongful, longfellow, siegfried, meaningfully, wrongfully, gf, igf, wallingford, tgf, langford"
449,pd,33798376,1.1986672780430216e-05,alternate_hands,R,pinky,;,1.0308,L,middle,d,0.0,1.0308,1.0308,,True,1.0,cross_hand,True,True,"update, updated, pd, updates, updating, pdf, spd, hampden, pda, copd, pds, pdp"
450,pn,33536129,1.1893666270985813e-05,same_hand_different_fingers,R,pinky,;,1.0308,R,index,j,1.118,2.1488,1.118,,True,2.0,inward,True,True,"pneumonia, hypnosis, hypnotic, pn, pneumatic, sharpness, dyspnea, apnea, pneumothorax, dampness, cheapness, shrapnel"
451,pc,33156666,1.17590888340912e-05,alternate_hands,R,pinky,;,1.0308,L,middle,d,1.118,2.1488,1.118,,True,2.0,cross_hand,True,True,"pc, pcr, pcs, upcoming, pci, popcorn, pca, pcb, pcp, npc, apc, cpc"
452,rx,32990613,1.1700197750827059e-05,same_hand_different_fingers,L,index,f,1.0308,L,ring,s,1.118,2.1488,1.118,,True,2.0,outward,True,False,"marx, marxist, marxism, marxists, marxian, xerxes, rx, artaxerxes"
453,tv,32805751,1.1634636011898067e-05,same_finger_different_key,L,index,f,1.25,L,index,f,1.118,2.368,1.25,2.0156,True,2.0,same_finger,False,False,"tv, latvia, westview, bodhisattva, tva, latvian, mtv, bodhisattvas, tvs, tversky, litvinov, itv"
454,ij,31324465,1.1109294481398722e-05,same_hand_different_fingers,R,middle,k,1.0308,R,index,j,0.0,1.0308,1.0308,,True,1.0,inward,False,False,"beijing, elijah, marijuana, fiji, meiji, gandhiji, ij, azerbaijan, dijon, nijhoff, fijian, harijan"
455,wm,30732232,1.0899257668364493e-05,alternate_hands,L,ring,s,1.0308,R,index,j,1.118,2.1488,1.118,,True,2.0,cross_hand,True,False,"newman, wm, endowment, endowments, bowman, sawmill, lawmakers, rowman, plowman, newmarket, sawmills, lawmaking"
456,uh,30097154,1.067402577627447e-05,same_finger_different_key,R,index,j,1.0308,R,index,j,1.0,2.0308,1.0308,1.25,True,1.0,same_finger,False,False,"muhammad, uh, huh, kuhn, niebuhr, ruhr, mcluhan, farquhar, karlsruhe, bauhaus, muhammadan, fuhrer"
457,wk,30095733,1.0673521815314304e-05,alternate_hands,L,ring,s,1.0308,R,middle,k,0.0,1.0308,1.0308,,True,1.0,cross_hand,True,False,"awkward, hawk, hawkins, hawks, awkwardly, mohawk, awkwardness, wk, hawking, hawke, hawkes, tomahawk"
458,wb,29929113,1.0614429644179357e-05,same_hand_different_fingers,L,ring,s,1.0308,L,index,f,1.8028,2.8336,1.8028,,True,2.0,inward,True,False,"newborn, cowboy, drawback, drawbacks, strawberry, strawberries, cowboys, wb, newbury, newborns, newberry, mowbray"
459,bh,29797934,1.056790670625287e-05,alternate_hands,L,index,f,1.8028,R,index,j,1.0,2.8028,1.8028,,True,1.0,cross_hand,False,False,"sabha, abhorrence, gmbh, bhakti, mahabharata, abhorred, bhutan, bh, abhor, clubhouse, bhutto, bharat"
460,oq,29227658,1.0365656994416639e-05,alternate_hands,R,ring,l,1.0308,L,pinky,a,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,True,"eloquence, eloquent, baroque, iroquois, colloquial, eloquently, soliloquy, colloquium, quoque, colloquy, croquet, obloquy"
461,kt,29132180,1.0331795499304272e-05,alternate_hands,R,middle,k,0.0,L,index,f,1.25,1.25,1.25,,True,1.0,cross_hand,False,False,"desktop, breakthrough, cocktail, stockton, phytoplankton, plankton, kt, yorktown, bhakti, zooplankton, breakthroughs, cocktails"
462,rq,28152573,9.984375594797058e-06,same_hand_different_fingers,L,index,f,1.0308,L,pinky,a,1.0308,2.0616,1.0308,,False,0.0,outward,True,True,"marquis, torque, albuquerque, turquoise, marquess, marquette, marques, marquise, porque, farquhar, marquez, perquisites"
463,kb,25406204,9.010369431385025e-06,alternate_hands,R,middle,k,0.0,L,index,f,1.8028,1.8028,1.8028,,True,1.0,cross_hand,False,False,"backbone, kb, akbar, workbook, blackboard, blackburn, cockburn, blackbird, cookbook, blackberry, cheekbones, chalkboard"
464,cg,24975673,8.85768060932945e-06,same_hand_different_fingers,L,middle,d,1.118,L,index,f,1.0,2.118,1.118,,True,1.0,inward,False,False,"mcgraw, ecg, mcgill, cg, mcguire, mcgee, macgregor, mcgregor, mcgovern, mcgrath, hcg, cgi"
465,vr,24701238,8.760351597293566e-06,same_finger_different_key,L,index,f,1.118,L,index,f,1.0308,2.1488,1.118,2.136,True,2.0,same_finger,False,False,"louvre, livres, manoeuvre, vr, manoeuvres, livre, oeuvre, oeuvres, havre, chevrolet, vries, lefebvre"
466,cn,24249641,8.600191669265546e-06,alternate_hands,L,middle,d,1.118,R,index,j,1.118,2.2361,1.118,,False,0.0,cross_hand,False,False,"picnic, cns, cn, mcnamara, acne, cnn, mcnally, picnics, mcneill, mcneil, gastrocnemius, mcnair"
467,pk,23099462,8.192278007617351e-06,same_hand_different_fingers,R,pinky,;,1.0308,R,middle,k,0.0,1.0308,1.0308,,True,1.0,inward,True,True,"hopkins, napkin, pumpkin, pk, shopkeepers, upkeep, shopkeeper, tompkins, napkins, pumpkins, hopkinson, pki"
468,uu,22006895,7.804796575974118e-06,same_key,R,index,j,1.0308,R,index,j,1.0308,2.0616,1.0308,,False,0.0,same_finger,False,False,"vacuum, continuum, residuum, suum, weltanschauung, uu, equus, tuum, quum, instituut, suu, uucp"
469,yf,21246637,7.5351693052820495e-06,alternate_hands,R,index,j,1.6008,L,index,f,0.0,1.6008,1.6008,,True,1.0,cross_hand,False,False,"joyful, boyfriend, playful, joyfully, dreyfus, twentyfive, playfully, twentyfour, mayflower, crayfish, playfulness, mayfield"
470,wp,20982546,7.441508816942119e-06,alternate_hands,L,ring,s,1.0308,R,pinky,;,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,True,"viewpoint, newport, viewpoints, cowper, wp, wpa, viewport, blowpipe, cowpea, twp, viewports, cowperwood"
471,cz,20601701,7.30644125052819e-06,same_hand_different_fingers,L,middle,d,1.118,L,pinky,a,1.118,2.2361,1.118,,False,0.0,outward,True,True,"czech, czechoslovakia, czar, czechoslovak, eczema, czechs, gollancz, czarist, cz, ferenczi, czecho, mickiewicz"
472,kp,20492678,7.267775989613261e-06,same_hand_different_fingers,R,middle,k,0.0,R,pinky,;,1.0308,1.0308,1.0308,,True,1.0,outward,True,True,"workplace, cockpit, kirkpatrick, workplaces, kpa, backpack, workpiece, checkpoint, kp, stockpile, checkpoints, breakpoint"
473,dq,19927900,7.067476156284412e-06,same_hand_different_fingers,L,middle,d,0.0,L,pinky,a,1.0308,1.0308,1.0308,,True,1.0,outward,True,True,"headquarters, headquartered, dq, lindquist, hindquarters, headquarter, sundquist, lundquist"
474,wu,19601657,6.951773316363763e-06,alternate_hands,L,ring,s,1.0308,R,index,j,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,False,"swung, wu, wurde, beowulf, wurden, wundt, followup, wuz, wuhan, wurzburg, wulf, wuthering"
475,fm,19340776,6.8592512620014045e-06,alternate_hands,L,index,f,0.0,R,index,j,1.118,1.118,1.118,,True,1.0,cross_hand,False,False,"hoffman, fm, kaufman, hoffmann, kaufmann, goffman, hofmann, fms, afm, kauffman, huffman, dorfman"
476,wc,19008254,6.741321560104064e-06,same_hand_different_fingers,L,ring,s,1.0308,L,middle,d,1.118,2.1488,1.118,,True,2.0,inward,True,False,"newcastle, newcomers, wc, newcomer, fawcett, flowchart, newcomb, showcase, wch, ywca, newco, wcc"
477,md,18929019,6.713220682779148e-06,alternate_hands,R,index,j,1.118,L,middle,d,0.0,1.118,1.118,,True,1.0,cross_hand,False,False,"md, camden, amd, cmd, nmda, mds, humdrum, bmd, majumdar, mda, wmd, emden"
478,kd,18894758,6.701069939319453e-06,alternate_hands,R,middle,k,0.0,L,middle,d,0.0,0.0,0.0,,False,0.0,cross_hand,False,False,"breakdown, backdrop, kd, breakdowns, kda, weekdays, weekday, workday, mukden, crackdown, stockdale, backdoor"
479,zh,18782710,6.661331855107903e-06,alternate_hands,L,pinky,a,1.118,R,index,j,1.0,2.118,1.118,,True,1.0,cross_hand,True,True,"alzheimer, zhang, zhou, brezhnev, zhu, zhao, zheng, zhongguo, solzhenitsyn, guangzhou, fitzhugh, zhi"
480,gw,18260884,6.476265048634101e-06,same_hand_different_fingers,L,index,f,1.0,L,ring,s,1.0308,2.0308,1.0308,,True,1.0,outward,True,False,"hemingway, sedgwick, gwen, collingwood, gw, wedgwood, gangway, ridgway, sidgwick, wigwam, dogwood, gwalior"
481,rz,17993128,6.381304759506693e-06,same_hand_different_fingers,L,index,f,1.0308,L,pinky,a,1.118,2.1488,1.118,,True,2.0,outward,True,True,"curzon, schwarz, mirza, herzog, herzegovina, sforza, herzl, tarzan, herzen, schurz, herz, scherzo"
482,cb,17751935,6.295765100206781e-06,same_hand_different_fingers,L,middle,d,1.118,L,index,f,1.8028,2.9208,1.8028,,False,0.0,inward,False,False,"macbeth, cb, cbs, mcbride, cbc, pcb, pcbs, cbd, cbt, cbi, cba, ecb"
483,iw,17611969,6.246125832261312e-06,alternate_hands,R,middle,k,1.0308,L,ring,s,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,False,"taiwan, taiwanese, handiwork, antiwar, diwan, fujiwara, iww, iw, iwo, halliwell, meriwether, biweekly"
484,xl,16728256,5.932714958235521e-06,alternate_hands,L,ring,s,1.118,R,ring,l,0.0,1.118,1.118,,True,1.0,cross_hand,True,False,"huxley, xl, axle, xli, xlii, xliii, xliv, xlv, axles, xlix, xlvi, xlviii"
485,hp,16696129,5.921321042846898e-06,same_hand_different_fingers,R,index,j,1.0,R,pinky,;,1.0308,2.0308,1.0308,,True,1.0,outward,True,True,"hp, birthplace, throughput, mouthpiece, hplc, php, toothpaste, hpv, toothpick, hpa, jodhpur, thp"
486,mw,16465357,5.839477215472309e-06,alternate_hands,R,index,j,1.118,L,ring,s,1.0308,2.1488,1.118,,True,2.0,cross_hand,True,False,"cromwell, mw, teamwork, bmw, tramway, dreamweaver, tramways, wormwood, farmworkers, stormwater, bramwell, firmware"
487,vs,16263248,5.767798787817088e-06,same_hand_different_fingers,L,index,f,1.118,L,ring,s,0.0,1.118,1.118,,True,1.0,outward,True,False,"vs, slavs, dostoevsky, tchaikovsky, cvs, dostoyevsky, tvs, yugoslavs, revs, stanislavsky, mayakovsky, litovsk"
488,fc,16254390,5.764657277482714e-06,same_hand_different_fingers,L,index,f,0.0,L,middle,d,1.118,1.118,1.118,,True,1.0,outward,False,False,"fc, fcc, briefcase, rfc, fcap, cfc, fcp, pfc, ifc, cfcs, sfc, afc"
489,rj,15598009,5.531870226818162e-06,alternate_hands,L,index,f,1.0308,R,index,j,0.0,1.0308,1.0308,,True,1.0,cross_hand,False,False,"rj, marjorie, perjury, arjuna, overjoyed, serjeant, interjected, mukherjee, chatterjee, banerjee, darjeeling, nagarjuna"
490,bp,15427250,5.471310149691573e-06,alternate_hands,L,index,f,1.8028,R,pinky,;,1.0308,2.8336,1.8028,,True,2.0,cross_hand,True,True,"bp, subpoena, subparagraph, subpart, mbps, kbps, bps, subprogram, subpopulations, bpd, subpoenas, bpm"
491,mh,15033898,5.331806946593063e-06,same_finger_different_key,R,index,j,1.118,R,index,j,1.0,2.118,1.118,1.8028,True,1.0,same_finger,False,False,"mhz, amherst, farmhouse, mh, mhc, helmholtz, mmhg, farmhouses, mhs, mhd, nimh, narasimha"
492,hh,14730425,5.224179540214263e-06,same_key,R,index,j,1.0,R,index,j,1.0,2.0,1.0,,False,0.0,same_finger,False,False,"withheld, withholding, withhold, hh, kirchhoff, withholds, beachhead, hhs, bathhouse, shh, dhhs, ahh"
493,yh,14682887,5.2073200777763014e-06,same_finger_different_key,R,index,j,1.6008,R,index,j,1.0,2.6008,1.6008,1.0308,True,1.0,same_finger,False,False,"anyhow, boyhood, playhouse, greyhound, mayhew, yhwh, keyhole, mayhem, policyholders, policyholder, mayhap, polyhedral"
494,uj,14548024,5.159490600668077e-06,same_finger_different_key,R,index,j,1.0308,R,index,j,0.0,1.0308,1.0308,1.0308,True,1.0,same_finger,False,False,"gujarat, toujours, trujillo, gujarati, fuji, sujet, uj, hallelujah, mujer, puja, fujiwara, ramanuja"
495,fg,14424524,5.115691037979528e-06,same_finger_different_key,L,index,f,0.0,L,index,f,1.0,1.0,1.0,1.0,False,0.0,same_finger,False,False,"afghanistan, afghan, wolfgang, afghans, fg, selfgovernment, mfg, fgf, aufgabe, afghani, dfg, aufgaben"
496,fd,13966832,4.953369504003438e-06,same_hand_different_fingers,L,index,f,0.0,L,middle,d,0.0,0.0,0.0,,False,0.0,outward,False,False,"fda, fdi, fdr, fd, serfdom, afdc, affd, fdic, selfdetermination, fdp, chiefdoms, fddi"
497,gb,13944852,4.945574245801865e-06,same_finger_different_key,L,index,f,1.0,L,index,f,1.8028,2.8028,1.8028,1.118,True,1.0,same_finger,False,False,"rugby, gb, bolingbroke, kgb, digby, igbo, rgb, springboard, egbert, rigby, hummingbird, hummingbirds"
498,pg,13354952,4.736364836652272e-06,alternate_hands,R,pinky,;,1.0308,L,index,f,1.0,2.0308,1.0308,,True,1.0,cross_hand,True,True,"pg, upgrade, upgrading, upgraded, campground, upgrades, pga, campgrounds, lpg, pgs, mpg, cpg"
499,tk,13081991,4.639558582150014e-06,alternate_hands,L,index,f,1.25,R,middle,k,0.0,1.25,1.25,,True,1.0,cross_hand,False,False,"atkinson, watkins, atkins, tk, aitken, moltke, tke, sitka, schottky, kamchatka, kropotkin, nootka"
500,kk,12782664,4.533401564329163e-06,same_key,R,middle,k,0.0,R,middle,k,0.0,0.0,0.0,,False,0.0,same_finger,False,False,"bookkeeping, dekker, bookkeeper, nikki, hokkaido, sikkim, kk, bakker, trekking, akkadian, habakkuk, bakke"
501,hq,11925353,4.229354221105825e-06,alternate_hands,R,index,j,1.0,L,pinky,a,1.0308,2.0308,1.0308,,True,1.0,cross_hand,True,True,"earthquake, earthquakes, hq, ghq, highquality"
502,fn,11823066,4.193077898282152e-06,alternate_hands,L,index,f,0.0,R,index,j,1.118,1.118,1.118,,True,1.0,cross_hand,False,False,"stiffness, fn, deafness, ifn, aloofness, mfn, jaffna, hafner, hefner, schaffner, gaffney, hafnium"
503,lz,11767790,4.173474136118815e-06,alternate_hands,R,ring,l,0.0,L,pinky,a,1.118,1.118,1.118,,True,1.0,cross_hand,True,True,"alzheimer, balzac, salzburg, schulz, schulze, solzhenitsyn, selznick, walzer, scholz, lz, beelzebub, sulzer"
504,vl,11621019,4.1214214590713575e-06,alternate_hands,L,index,f,1.118,R,ring,l,0.0,1.118,1.118,,True,1.0,cross_hand,True,False,"vladimir, vl, pavlov, devlin, vlsi, vladivostok, servlet, vldl, vlan, vll, pavlovian, pavlova"
505,gp,11612944,4.118557641510953e-06,alternate_hands,L,index,f,1.0,R,pinky,;,1.0308,2.0308,1.0308,,True,1.0,cross_hand,True,True,"gp, gps, gpa, gpo, nagpur, eggplant, magpie, gpm, bgp, magpies, flagpole, bagpipes"
506,hz,10729982,3.8054131113845875e-06,alternate_hands,R,index,j,1.0,L,pinky,a,1.118,2.118,1.118,,True,1.0,cross_hand,True,True,"hz, mhz, khz, ghz, thz, gleichzeitig"
507,dk,9494027,3.367078791524467e-06,alternate_hands,L,middle,d,0.0,R,middle,k,0.0,0.0,0.0,,False,0.0,cross_hand,False,False,"handkerchief, vodka, handkerchiefs, dk, ambedkar, recordkeeping, adkins, bodkin, godkin, sdk, jdk, yadkin"
508,yk,9292584,3.295636562320667e-06,same_hand_different_fingers,R,index,j,1.6008,R,middle,k,0.0,1.6008,1.6008,,True,1.0,outward,False,False,"dyke, sykes, dykes, shaykh, masaryk, maryknoll, reykjavik, stryker, gromyko, bradykinin, hyksos, vandyke"
509,qi,8954617,3.1757757784894065e-06,alternate_hands,L,pinky,a,1.0308,R,middle,k,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,True,"iraqi, qi, qing, iraqis, qin, qian, chongqing, qinghai, qiu, qiao, qigong, qid"
510,lx,8612462,3.0544297107023596e-06,alternate_hands,R,ring,l,0.0,L,ring,s,1.118,1.118,1.118,,True,1.0,cross_hand,True,False,"lx, lxx, lxi, lxiii, lxii, lxvi, lxv, lxiv, lxviii, lxvii, lxix, lxxi"
511,vd,8430332,2.9898368819374584e-06,same_hand_different_fingers,L,index,f,1.118,L,middle,d,0.0,1.118,1.118,,True,1.0,outward,False,False,"dvd, blvd, pravda, vd, cvd, revd, nkvd, dvds, mvd, svd, vdt, vdc"
512,zs,8395904,2.977626911538743e-06,same_hand_different_fingers,L,pinky,a,1.118,L,ring,s,0.0,1.118,1.118,,True,1.0,inward,True,True,"nietzsche, nietzschean, zs, kyrgyzstan, weizsacker, fitzsimmons, schwarzschild, ozs, delitzsch, balazs, jozsef, fitzsimons"
513,bw,8319869,2.950660921668105e-06,same_hand_different_fingers,L,index,f,1.8028,L,ring,s,1.0308,2.8336,1.8028,,True,2.0,outward,True,False,"zimbabwe, subway, bw, cobwebs, subways, ojibwa, cobweb, abwehr, zimbabwean, ojibway, bwana, obwohl"
514,xq,8225536,2.9172055034729726e-06,same_hand_different_fingers,L,ring,s,1.118,L,pinky,a,1.0308,2.1488,1.118,,True,2.0,outward,True,True,"exquisite, exquisitely, xq"
515,mv,8172535,2.898408575359161e-06,alternate_hands,R,index,j,1.118,L,index,f,1.118,2.2361,1.118,,False,0.0,cross_hand,False,False,"mv, circumvent, cmv, triumvirate, circumvented, circumventing, mvp, circumvention, tmv, mva, mvs, quamvis"
516,uw,7824504,2.7749785704841955e-06,alternate_hands,R,index,j,1.0308,L,ring,s,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,False,"kuwait, kluwer, kuwaiti, uw, brouwer, leeuwenhoek, leeuwen, uwe, leeuw, nieuwe, pauw, eeuw"
517,hg,7789748,2.762652274121417e-06,alternate_hands,R,index,j,1.0,L,index,f,1.0,2.0,1.0,,False,0.0,cross_hand,False,False,"hg, thoroughgoing, mmhg, linlithgow, highgate, ashgate, kashgar, southgate, hgh, churchgoers, ghg, shg"
518,fb,7730842,2.741761124002132e-06,same_finger_different_key,L,index,f,0.0,L,index,f,1.8028,1.8028,1.8028,1.8028,True,1.0,same_finger,False,False,"fbi, fb, fbis, afb, aufbau, offbeat, fbs, halfback, fbr, surfboard"
519,sj,7621847,2.703105793352429e-06,alternate_hands,L,ring,s,0.0,R,index,j,0.0,0.0,0.0,,False,0.0,cross_hand,True,False,"sj, disjunction, disjointed, disjunctive, disjoint, misjudged, masjid, transjordan, sjogren, disjunct, disjunctions, misjudge"
520,ww,7377619,2.6164897642326007e-06,same_key,L,ring,s,1.0308,L,ring,s,1.0308,2.0616,1.0308,,False,0.0,same_finger,True,False,"www, ww, wwii, iww, wwf, powwow, wwi"
521,gk,7338894,2.6027558527741875e-06,alternate_hands,L,index,f,1.0,R,middle,k,0.0,1.0,1.0,,False,0.0,cross_hand,False,False,"bangkok, hodgkin, hongkong, gk, chungking, angkor, hodgkinson, minangkabau, lovingkindness, chulalongkorn, hodgkins"
522,uq,7235727,2.5661674359005885e-06,alternate_hands,R,index,j,1.0308,L,pinky,a,1.0308,2.0616,1.0308,,False,0.0,cross_hand,True,True,"albuquerque, bouquet, dubuque, bouquets, duquesne, chautauqua, fouquet, duque, fauquier, auquel, huq, uq"
523,bg,7203255,2.5546511654583004e-06,same_finger_different_key,L,index,f,1.8028,L,index,f,1.0,2.8028,1.8028,1.118,True,1.0,same_finger,False,False,"subgroups, subgroup, bg, subgenus, bgp, subgrade, pbgc, subgraph, cabg, subgoals, subgoal, subglottic"
524,sz,7041052,2.497125493662587e-06,same_hand_different_fingers,L,ring,s,0.0,L,pinky,a,1.118,1.118,1.118,,True,1.0,outward,True,True,"liszt, warszawa, laszlo, sz, grosz, tadeusz, szabo, szechwan, szasz, tisza, szechuan, szilard"
525,jr,6846578,2.4281548365428075e-06,alternate_hands,R,index,j,0.0,L,index,f,1.0308,1.0308,1.0308,,True,1.0,cross_hand,False,False,"jr, ajr, vajra, bajra, vajrayana, hijra, gujrat, jrs, rjr, jra, jrom"
526,ql,6708919,2.3793337515214076e-06,alternate_hands,L,pinky,a,1.0308,R,ring,l,0.0,1.0308,1.0308,,True,1.0,cross_hand,True,True,"sql, mysql, ql, qld, aql"
527,zt,6627349,2.350404761007198e-06,same_hand_different_fingers,L,pinky,a,1.118,L,index,f,1.25,2.368,1.25,,True,2.0,inward,True,True,"aztec, liszt, aztecs, jetzt, letzten, azt, ztschr, zt, aztlan, letzte, pzt, biztalk"
528,hk,6595610,2.3391484507224056e-06,same_hand_different_fingers,R,index,j,1.0,R,middle,k,0.0,1.0,1.0,,False,0.0,outward,False,False,"pushkin, hk, tashkent, hotchkiss, poughkeepsie, ashkenazi, thk, rothko, wirklichkeit, oshkosh, treitschke, roethke"
529,vc,6570845,2.330365485783281e-06,same_hand_different_fingers,L,index,f,1.118,L,middle,d,1.118,2.2361,1.118,,False,0.0,outward,False,False,"vc, pvc, vcr, vch, vcrs, svc, vcc, ivc, vco, avc, cvc, vcs"
530,xm,6569222,2.329789885052564e-06,alternate_hands,L,ring,s,1.118,R,index,j,1.118,2.2361,1.118,,False,0.0,cross_hand,True,False,"xml, xm, waxman, flaxman, xmas, uxmal, exmoor, exmouth, proxmire, laxmi, xxm"
531,gc,6455066,2.289304193730508e-06,same_hand_different_fingers,L,index,f,1.0,L,middle,d,1.118,2.118,1.118,,True,1.0,outward,False,False,"gc, ngc, workingclass, gcc, agc, gcs, ugc, gcm, agcl, pbgc, hangchow, gcse"
532,fw,6451511,2.288043404699271e-06,same_hand_different_fingers,L,index,f,0.0,L,ring,s,1.0308,1.0308,1.0308,,True,1.0,outward,True,False,"halfway, fw, fwhm, briefwechsel, fws, ofwar"
533,pz,6382200,2.263462097091935e-06,alternate_hands,R,pinky,;,1.0308,L,pinky,a,1.118,2.1488,1.118,,True,2.0,cross_hand,True,True,"leipzig, pz, hepzibah, pzt, leipziger"
534,kc,6326022,2.2435384385274225e-06,alternate_hands,R,middle,k,0.0,L,middle,d,1.118,1.118,1.118,,True,1.0,cross_hand,False,False,"kcal, kc, bookcase, backcountry, crankcase, kcl, bookcases, sackcloth, pkc, chukchi, cockcroft, kirkcaldy"
